127.0.0.1 - - [21/Sep/2018:14:30:41 +0900] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:28:37 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:28:37 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2164
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:28:37 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:28:37 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:28:37 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:28:37 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2164
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:28:37 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:28:37 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:28:37 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:28:37 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2164
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:28:37 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:28:38 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:28:38 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:28:38 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2164
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:28:38 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:28:39 +0900] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:29:00 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:29:01 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:29:01 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:29:44 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:29:44 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:30:08 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:30:08 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:32:54 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:16:32:55 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 2126
